ISIC_0000000,0.7351783518813269
ISIC_0000001,0.8729367764312161
ISIC_0000002,0.7266372573043822
ISIC_0000003,0.8265826511185631
ISIC_0000004,0.7852725481948083
ISIC_0000006,0.7481224870922956
ISIC_0000007,0.5778852417145265
ISIC_0000008,0.7803177285698155
ISIC_0000009,0.6034686695407008
ISIC_0000010,0.8128006480803731
ISIC_0000011,0.7620709286856835
ISIC_0000012,0.737097742920527
ISIC_0000013,0.6583418163085006
ISIC_0000014,0.5406762560952552
ISIC_0000015,0.7464139889063643
ISIC_0000016,0.785377722630715
ISIC_0000017,0.7874905890890875
ISIC_0000018,0.6948137459769896
ISIC_0000019,0.8690248044498343
ISIC_0000020,0.7557793260692502
ISIC_0000021,0.5523996724248903
ISIC_0000022,0.8468183383569756
ISIC_0000023,0.8323398912252267
ISIC_0000024,0.8506591962792779
ISIC_0000025,0.7806819285777391
ISIC_0000026,0.7162332746261109
ISIC_0000027,0.886934217966204
ISIC_0000028,0.6174949824354268
ISIC_0000029,0.8232529466249463
ISIC_0000030,0.7517639885993102
ISIC_0000031,0.7543994132949328
ISIC_0000032,0.8709896320256398
ISIC_0000034,0.864313001582297
ISIC_0000035,0.8859925694094956
ISIC_0000036,0.7824339454042646
ISIC_0000037,0.4981331016980636
ISIC_0000038,0.8289345576127445
ISIC_0000039,0.9277774969216981
ISIC_0000040,0.6944851221547578
ISIC_0000041,0.7148528703389767
ISIC_0000042,0.8431457392590922
ISIC_0000043,0.7729323901400164
ISIC_0000044,0.8624263467757097
ISIC_0000045,0.8966054332848781
ISIC_0000046,0.759135886664223
ISIC_0000047,0.7295576611387868
ISIC_0000048,0.8341289581448357
ISIC_0000049,0.7781145565173768
ISIC_0000050,0.8129589276011073
ISIC_0000051,0.47857442122743743
ISIC_0000052,0.8898680042340346
ISIC_0000053,0.8621306621647049
ISIC_0000054,0.7486464680451346
ISIC_0000055,0.5666730510787481
ISIC_0000056,0.7600634573223355
ISIC_0000057,0.8245924483966136
ISIC_0000059,0.8103246583678481
ISIC_0000061,0.8627402148358769
ISIC_0000062,0.8263614969718798
ISIC_0000063,0.8063053777039917
ISIC_0000064,0.8491377364218139
ISIC_0000065,0.7473851197825436
ISIC_0000066,0.766490724398442
ISIC_0000067,0.8785369649482606
ISIC_0000068,0.9022029450034537
ISIC_0000069,0.8635286104203648
ISIC_0000071,0.8407693360886112
ISIC_0000072,0.8137404851418022
ISIC_0000073,0.809445349691147
ISIC_0000074,0.5125729857464019
ISIC_0000075,0.8932289917104396
ISIC_0000077,0.8375246745932419
ISIC_0000078,0.6584468552155867
ISIC_0000079,0.6769570748462034
ISIC_0000080,0.8363191131665524
ISIC_0000081,0.5588299259754346
ISIC_0000082,0.670034481694975
ISIC_0000085,0.8351493455818872
ISIC_0000086,0.917187428695432
ISIC_0000087,0.6749927790436112
ISIC_0000088,0.6250394871674485
ISIC_0000089,0.7602441036335549
ISIC_0000091,0.8213766827944233
ISIC_0000092,0.8691928735705028
ISIC_0000093,0.7940675373054655
ISIC_0000094,0.8069611229890838
ISIC_0000095,0.7237187041963413
ISIC_0000096,0.8750224664882406
ISIC_0000097,0.5401890825434522
ISIC_0000098,0.49919226917851645
ISIC_0000099,0.7547705880207111
ISIC_0000100,0.8303082297769502
ISIC_0000101,0.8950493756920825
ISIC_0000102,0.6710061439135204
ISIC_0000103,0.8458807430276598
ISIC_0000104,0.9052341773876997
ISIC_0000105,0.6408268985091208
