image_id,symmetry
ISIC_0009947,0.7673004010376012
ISIC_0009949,0.8464446607598047
ISIC_0009950,0.9314047794066688
ISIC_0009951,0.8633059920598535
ISIC_0009953,0.7220262219059432
ISIC_0009954,0.7769442743285282
ISIC_0009955,0.617054466850455
ISIC_0009956,0.8869018846639385
ISIC_0009958,0.8482049504942111
ISIC_0009960,0.7103749106876409
ISIC_0009961,0.9325439509020559
ISIC_0009962,0.47467092007962775
ISIC_0009963,0.6910297116930582
ISIC_0009964,0.7512063998700296
ISIC_0009965,0.6799749935052655
ISIC_0009966,0.8629035385788199
ISIC_0009967,0.8679850334340311
ISIC_0009968,0.818349663095354
ISIC_0009969,0.8069473524596653
ISIC_0009971,0.757379841425631
ISIC_0009972,0.8983723074381111
ISIC_0009973,0.844985427684777
ISIC_0009974,0.9016212938803373
ISIC_0009975,0.7594788281869915
ISIC_0009976,0.8305538794292493
ISIC_0009977,0.9304049707058981
ISIC_0009979,0.7714692395481895
ISIC_0009981,0.8128667403480582
ISIC_0009982,0.908428606463114
ISIC_0009987,0.6760975239474498
ISIC_0009991,0.7049878887117103
ISIC_0009993,0.7248968667305911
ISIC_0009994,0.402057043973691
ISIC_0009998,0.9406528178406307
ISIC_0010000,0.6945822379999422
ISIC_0010002,0.6832229104996598
ISIC_0010003,0.7907653025171648
ISIC_0010005,0.6980127359705688
ISIC_0010006,0.723859810195566
ISIC_0010011,0.7139724544208859
ISIC_0010013,0.9306148775413572
ISIC_0010014,0.7832703779298982
ISIC_0010015,0.7489390720186888
ISIC_0010016,0.6298937070701726
ISIC_0010017,0.8101257749916368
ISIC_0010018,0.8221821569955567
ISIC_0010019,0.693886755548355
ISIC_0010020,0.8131672181208309
ISIC_0010021,0.7891019262970831
ISIC_0010022,0.8859019493008276
ISIC_0010024,0.7446904516087295
ISIC_0010025,0.728428593557905
ISIC_0010028,0.8512209941863045
ISIC_0010029,0.4746428107599049
ISIC_0010032,0.7956961413855104
ISIC_0010034,0.8235355806246931
ISIC_0010036,0.7192339036529709
ISIC_0010040,0.6634226137678603
ISIC_0010042,0.784631892987272
ISIC_0010043,0.7422207869886642
ISIC_0010044,0.9601450981782909
ISIC_0010046,0.49901797856774693
ISIC_0010047,0.468381839389044
ISIC_0010053,0.8501346214861007
ISIC_0010054,0.5650921969716551
ISIC_0010055,0.8754819841518526
ISIC_0010058,0.7442010799897695
ISIC_0010059,0.7693350193886701
ISIC_0010060,0.6988269510930485
