image_id,symmetry
ISIC_0013719,0.7037381673472272
ISIC_0013721,0.8617334755935024
ISIC_0013725,0.8261280800093296
ISIC_0013731,0.7062579471004101
ISIC_0013737,0.8979475384898283
ISIC_0013740,0.8529196041938656
ISIC_0013742,0.9070656420633569
ISIC_0013747,0.8987130155864993
ISIC_0013748,0.8249684455307531
ISIC_0013749,0.8166794798597727
ISIC_0013758,0.53428953278205
ISIC_0013762,0.37478049448303785
ISIC_0013765,0.7938051293853992
ISIC_0013772,0.8219817528593157
ISIC_0013775,0.9009688576589907
ISIC_0013777,0.8062870678377281
ISIC_0013778,0.4578111008329786
ISIC_0013782,0.6939853982242754
ISIC_0013783,0.8141876685404259
ISIC_0013789,0.7300294389229542
ISIC_0013792,0.9352484076305251
ISIC_0013795,0.6879456585059043
ISIC_0013796,0.7638778308876655
ISIC_0013797,0.8370120799099662
ISIC_0013798,0.7879584044553605
ISIC_0013799,0.769047769850095
ISIC_0013800,0.8969244290528675
ISIC_0013801,0.47840715270757395
ISIC_0013802,0.7464132149581537
ISIC_0013803,0.6812801631148299
ISIC_0013804,0.800980723408522
ISIC_0013805,0.8794132239853489
ISIC_0013806,0.8728919723799369
ISIC_0013807,0.9311652184498381
ISIC_0013808,0.656559429852277
ISIC_0013815,0.8334898958277848
ISIC_0013816,0.6974874779959126
ISIC_0013817,0.8574466543406583
ISIC_0013819,0.7906488733583081
ISIC_0013830,0.832000674635698
ISIC_0013831,0.7224195307015788
ISIC_0013832,0.7257686703215073
ISIC_0013835,0.7424586637471028
ISIC_0013836,0.9164267198523326
ISIC_0013837,0.9034619694070474
ISIC_0013839,0.8104737536673066
ISIC_0013840,0.8478063016273705
ISIC_0013841,0.8363370107160124
ISIC_0013843,0.9156820532088892
ISIC_0013844,0.7451790910524189
ISIC_0013845,0.6894230580055296
ISIC_0013861,0.6622112224943215
ISIC_0013862,0.7398325462895511
ISIC_0013864,0.853984695455945
ISIC_0013865,0.7949148446545193
ISIC_0013874,0.7307280072703699
ISIC_0013876,0.8833657653855805
ISIC_0013879,0.9255240139085845
ISIC_0013886,0.7192591345126199
ISIC_0013888,0.7171659074657828
ISIC_0013890,0.7730119910574161
ISIC_0013896,0.5573693921137413
ISIC_0013910,0.7380614707910218
ISIC_0013918,0.8508284880043031
ISIC_0013921,0.536662087829974
ISIC_0013922,0.6389151943649827
ISIC_0013927,0.8361898303817309
ISIC_0013929,0.5830433631120189
ISIC_0013933,0.7575956703861602
