image_id,symmetry
ISIC_0014475,0.5480448388617849
ISIC_0014476,0.5151907025553399
ISIC_0014480,0.7816192353627073
ISIC_0014486,0.7971655071494186
ISIC_0014490,0.723600736689924
ISIC_0014498,0.8262591547878722
ISIC_0014501,0.6814584403602247
ISIC_0014502,0.7369588047097935
ISIC_0014504,0.8517904540152121
ISIC_0014507,0.6730540468369961
ISIC_0014511,0.6187685627775857
ISIC_0014515,0.8422243261436084
ISIC_0014516,0.9027500442153458
ISIC_0014518,0.9013845779497038
ISIC_0014522,0.7557012633300064
ISIC_0014525,0.5428736476856247
ISIC_0014526,0.8273776154026089
ISIC_0014527,0.7909376131584581
ISIC_0014529,0.9043638147298202
ISIC_0014535,0.8694598201227988
ISIC_0014537,0.8241768087197088
ISIC_0014543,0.672989180503505
ISIC_0014545,0.9399159443265868
ISIC_0014547,0.8177368222850059
ISIC_0014554,0.8052451783939429
ISIC_0014557,0.6202853003806239
ISIC_0014569,0.7812757301446982
ISIC_0014570,0.6024507008740009
ISIC_0014571,0.9217831294654217
ISIC_0014573,0.5094859298617526
ISIC_0014576,0.8200984422568851
ISIC_0014577,0.774978716280124
ISIC_0014578,0.10885635076988734
ISIC_0014579,0.4967367777431979
ISIC_0014580,0.7748167703374615
ISIC_0014582,0.6424460435750026
ISIC_0014583,0.7941477270412629
ISIC_0014585,0.8283900264501891
ISIC_0014589,0.7658398932351982
ISIC_0014591,0.8536548908966468
ISIC_0014592,0.6418868800350788
ISIC_0014593,0.5911145410545257
ISIC_0014594,0.9251080191016388
ISIC_0014595,0.8321257725405369
ISIC_0014596,0.7788409646738281
ISIC_0014598,0.2771574489062716
ISIC_0014599,0.7610434066605665
ISIC_0014602,0.652304871979072
ISIC_0014603,0.37580530592933414
ISIC_0014605,0.6265726261598135
ISIC_0014606,0.8470989181321722
ISIC_0014607,0.5990581689709444
ISIC_0014609,0.7431464017433242
ISIC_0014612,0.6190268639933445
ISIC_0014613,0.7871353927451104
ISIC_0014615,0.7112359845587573
ISIC_0014617,0.9327051645718352
ISIC_0014621,0.7368734236941497
ISIC_0014622,0.7985345488040847
ISIC_0014625,0.5009681530284817
ISIC_0014628,0.2860809187005002
ISIC_0014630,0.6651838145462472
ISIC_0014632,0.8140485624766858
ISIC_0014636,0.7304748035017975
ISIC_0014638,0.6428005387468693
ISIC_0014639,0.7380233019618921
ISIC_0014640,0.7557107095096086
ISIC_0014641,0.8280616421029131
ISIC_0014642,0.6303933242290182
