image_id,symmetry
ISIC_0000458,0.7239026049597717
ISIC_0000460,0.567445289337027
ISIC_0000461,0.8102600541397229
ISIC_0000463,0.8958893614522636
ISIC_0000465,0.6729256219950175
ISIC_0000466,0.4780162187218627
ISIC_0000467,0.6894986192561936
ISIC_0000468,0.7570457842960736
ISIC_0000469,0.6158130659759153
ISIC_0000470,0.8036679984053205
ISIC_0000471,0.8596818003242617
ISIC_0000473,0.7347652189775151
ISIC_0000474,0.6468960851624341
ISIC_0000475,0.6321547920456311
ISIC_0000476,0.27604481191795827
ISIC_0000478,0.8097924562866096
ISIC_0000479,0.6418872110211129
ISIC_0000480,0.6844696056793362
ISIC_0000481,0.7067247044158633
ISIC_0000482,0.79779555747662
ISIC_0000483,0.8345659359665449
ISIC_0000484,0.7323826223649592
ISIC_0000485,0.6295309712996973
ISIC_0000486,0.8505333837379585
ISIC_0000487,0.6933964311074581
ISIC_0000488,0.7238482241686617
ISIC_0000489,0.6415387277094797
ISIC_0000490,0.8735441122659122
ISIC_0000491,0.826544108191891
ISIC_0000492,0.8545802260369348
ISIC_0000493,0.6164427578223158
ISIC_0000494,0.8084832834021765
ISIC_0000495,0.8423712924082503
ISIC_0000496,0.839996277270747
ISIC_0000498,0.6888665003810397
ISIC_0000499,0.3618114351656978
ISIC_0000500,0.643332037877129
ISIC_0000501,0.7547133213411739
ISIC_0000503,0.7561731848032796
ISIC_0000504,0.8307892682941362
ISIC_0000505,0.45379545251639586
ISIC_0000506,0.9271204796660479
ISIC_0000507,0.6414664868340003
ISIC_0000508,0.7767494787499001
ISIC_0000509,0.8272697720475004
ISIC_0000510,0.7981078034878446
ISIC_0000511,0.5777296385713022
ISIC_0000513,0.794035859426659
ISIC_0000514,0.769458043020724
ISIC_0000515,0.7403095054669817
ISIC_0000516,0.44779145558748523
ISIC_0000518,0.7644716477570538
ISIC_0000519,0.85468790570956
ISIC_0000520,0.8313404538355693
ISIC_0000521,0.9177722821640932
ISIC_0000522,0.49431200457968444
ISIC_0000523,0.9033562691204711
ISIC_0000524,0.648192258434021
ISIC_0000525,0.8893296482019069
ISIC_0000527,0.6100207448238476
ISIC_0000528,0.6205467698468885
ISIC_0000529,0.5852487768428187
ISIC_0000530,0.847869933440784
ISIC_0000531,0.6959019253594674
ISIC_0000532,0.482828236554725
ISIC_0000533,0.7062682065116658
ISIC_0000534,0.7056273105306043
ISIC_0000535,0.8444588963971084
ISIC_0000536,0.6608100771021397
