image_id,symmetry
ISIC_0014163,0.5538459703865257
ISIC_0014164,0.7385680291580489
ISIC_0014166,0.6688461610001464
ISIC_0014169,0.897371675785296
ISIC_0014171,0.47182857969576886
ISIC_0014173,0.7636607998207561
ISIC_0014174,0.9251558277575476
ISIC_0014179,0.7808888048337018
ISIC_0014183,0.668149037823218
ISIC_0014185,0.8255215087712567
ISIC_0014187,0.8669241401884917
ISIC_0014190,0.3627301207852165
ISIC_0014191,0.6954280664158334
ISIC_0014195,0.783297306937627
ISIC_0014197,0.7458138100869921
ISIC_0014216,0.8381833422871546
ISIC_0014222,0.6393687984166311
ISIC_0014225,0.6998872721816245
ISIC_0014229,0.9147266349977683
ISIC_0014238,0.8396544150433733
ISIC_0014248,0.5928844888021017
ISIC_0014249,0.5203507952295683
ISIC_0014253,0.7857356821735126
ISIC_0014263,0.869021232642663
ISIC_0014264,0.828379208833294
ISIC_0014272,0.8164258728456245
ISIC_0014273,0.7736015675953298
ISIC_0014274,0.9131497846377348
ISIC_0014286,0.8698444208323759
ISIC_0014289,0.6433809501964851
ISIC_0014290,0.83877795749662
ISIC_0014291,0.7033852093776385
ISIC_0014299,0.8450845018705877
ISIC_0014308,0.7967412406287354
ISIC_0014311,0.7048176358697822
ISIC_0014316,0.7244981007619636
ISIC_0014317,0.7962458533009393
ISIC_0014324,0.554968934795453
ISIC_0014325,0.7509976711580435
ISIC_0014327,0.6476745181155719
ISIC_0014328,0.4673614554103769
ISIC_0014331,0.7774988323867499
ISIC_0014337,0.49361479023907284
ISIC_0014341,0.8741289120453919
ISIC_0014346,0.7793862164605279
ISIC_0014347,0.5429004194978884
ISIC_0014353,0.7166573298600125
ISIC_0014357,0.7547008301978202
ISIC_0014360,0.6205196657785927
ISIC_0014361,0.822537365093583
ISIC_0014366,0.739436864941823
ISIC_0014372,0.6081106180545569
ISIC_0014393,0.8904977052494366
ISIC_0014394,0.5939363399656987
ISIC_0014395,0.6545594197142897
ISIC_0014397,0.8277085111471001
ISIC_0014410,0.8206120577497275
ISIC_0014422,0.7185823502514863
ISIC_0014430,0.6716271294225833
ISIC_0014431,0.8670651041772841
ISIC_0014432,0.6678212949515401
ISIC_0014433,0.6233977051648201
ISIC_0014438,0.8224579580539383
ISIC_0014440,0.7538534426760946
ISIC_0014441,0.7868223389441709
ISIC_0014453,0.849909528968164
ISIC_0014458,0.8329128465146631
ISIC_0014469,0.9548990933516692
ISIC_0014473,0.7339052899592453
