image_id,symmetry
ISIC_0011114,0.854176529120326
ISIC_0011115,0.8622783720313008
ISIC_0011117,0.7484099177304571
ISIC_0011118,0.734918833334324
ISIC_0011119,0.7611333013520704
ISIC_0011123,0.805638474031837
ISIC_0011124,0.7829851080690096
ISIC_0011126,0.6040082030762288
ISIC_0011127,0.7591722486516201
ISIC_0011130,0.5883452302240186
ISIC_0011131,0.7041112779677023
ISIC_0011132,0.8667695450225563
ISIC_0011135,0.70276063810806
ISIC_0011136,0.7906390313519045
ISIC_0011137,0.6277763403475858
ISIC_0011140,0.7430682461715479
ISIC_0011143,0.7862692760804907
ISIC_0011144,0.6878607602913414
ISIC_0011145,0.9092057614372429
ISIC_0011146,0.813469018919106
ISIC_0011155,0.7606617899824076
ISIC_0011157,0.8477230749259979
ISIC_0011161,0.8677889859899374
ISIC_0011162,0.7046894322337622
ISIC_0011163,0.6597013098020967
ISIC_0011164,0.7382266930296472
ISIC_0011165,0.9612577913199729
ISIC_0011166,0.6930319805620158
ISIC_0011168,0.7823646523079555
ISIC_0011169,0.5083265419063645
ISIC_0011170,0.8384743795385188
ISIC_0011171,0.6748861700773295
ISIC_0011173,0.72029198750182
ISIC_0011176,0.7867254879023233
ISIC_0011177,0.8691573217683056
ISIC_0011199,0.8417937228815633
ISIC_0011203,0.8981571690074301
ISIC_0011204,0.8788627295865596
ISIC_0011205,0.8982994109928784
ISIC_0011207,0.8354973816143828
ISIC_0011208,0.6579015398493073
ISIC_0011210,0.8359679261108817
ISIC_0011211,0.7851495997084683
ISIC_0011212,0.7497976070366299
ISIC_0011213,0.8576586305155052
ISIC_0011214,0.6369909860691272
ISIC_0011215,0.8068288196119682
ISIC_0011217,0.8977859165826955
ISIC_0011218,0.900779089619527
ISIC_0011219,0.5991116929154836
ISIC_0011220,0.7736307322711073
ISIC_0011223,0.7264097827932272
ISIC_0011224,0.528083469234395
ISIC_0011225,0.4722014560401421
ISIC_0011227,0.8340821732017928
ISIC_0011229,0.49696239651662505
ISIC_0011230,0.6450025322735535
ISIC_0011292,0.734020314448085
ISIC_0011294,0.5002679841097823
ISIC_0011296,0.7695380217347213
ISIC_0011297,0.6132169095769718
ISIC_0011298,0.7318597423335009
ISIC_0011303,0.805161813238839
ISIC_0011304,0.7762875063964325
ISIC_0011305,0.55395488121874
ISIC_0011306,0.694004242046256
ISIC_0011310,0.8184459246911062
ISIC_0011315,0.8158680867917459
ISIC_0011317,0.7763376327988084
