image_id,symmetry
ISIC_0012435,0.9033080049860425
ISIC_0012442,0.9403243170585753
ISIC_0012445,0.7306492788521808
ISIC_0012450,0.5528217082344028
ISIC_0012452,0.8186937333535315
ISIC_0012453,0.752906733973078
ISIC_0012455,0.8550247545433076
ISIC_0012459,0.896304696105973
ISIC_0012460,0.8997767860476875
ISIC_0012464,0.8268213093166961
ISIC_0012469,0.735929606122658
ISIC_0012473,0.5123425451138016
ISIC_0012475,0.6871803642279137
ISIC_0012478,0.8260995983580821
ISIC_0012481,0.8792738621855836
ISIC_0012487,0.6251344276360802
ISIC_0012489,0.7932991946600458
ISIC_0012494,0.8188696312936332
ISIC_0012495,0.6990847632281021
ISIC_0012496,0.7455141219371106
ISIC_0012501,0.866312025691378
ISIC_0012503,0.7820754987450407
ISIC_0012506,0.9124166441759527
ISIC_0012508,0.6890510340045803
ISIC_0012511,0.7657680932312272
ISIC_0012512,0.44273289103383456
ISIC_0012516,0.7696166048712516
ISIC_0012517,0.8101362329528385
ISIC_0012518,0.3909263584782565
ISIC_0012520,0.7612830462369025
ISIC_0012521,0.7882161280433639
ISIC_0012523,0.6861293940455642
ISIC_0012526,0.9013501903966777
ISIC_0012527,0.4397671048148312
ISIC_0012529,0.9237597129300912
ISIC_0012539,0.8917777508334175
ISIC_0012543,0.8893656362278275
ISIC_0012544,0.8906797651419195
ISIC_0012549,0.7819886827836405
ISIC_0012550,0.5389662640211462
ISIC_0012653,0.792620346523248
ISIC_0012655,0.8590507499486337
ISIC_0012657,0.9244744963670384
ISIC_0012658,0.7714940813024158
ISIC_0012659,0.8584434654919236
ISIC_0012661,0.8398506579797476
ISIC_0012662,0.5594276055210315
ISIC_0012663,0.8285099542814383
ISIC_0012664,0.850914764108339
ISIC_0012665,0.9080766603223683
ISIC_0012666,0.8806051168671261
ISIC_0012669,0.7459070175760085
ISIC_0012670,0.7482931258598219
ISIC_0012671,0.7610584975598249
ISIC_0012672,0.6244910134177983
ISIC_0012673,0.6232161939874576
ISIC_0012674,0.6042426696155865
ISIC_0012675,0.804511163421822
ISIC_0012676,0.855501180894811
ISIC_0012677,0.8325657278506748
ISIC_0012678,0.7730228313065313
ISIC_0012679,0.808187389859603
ISIC_0012680,0.8000700630001067
ISIC_0012681,0.7505435239806266
ISIC_0012682,0.8698469091098288
ISIC_0012683,0.8370938436825813
ISIC_0012685,0.8389948020941356
ISIC_0012690,0.8206204620390836
ISIC_0012692,0.8251145470070069
