image_id,symmetry
ISIC_0013935,0.8076431677175658
ISIC_0013936,0.8211122804562561
ISIC_0013942,0.788345448692616
ISIC_0013946,0.6789290302506782
ISIC_0013958,0.5602197534743394
ISIC_0013961,0.771170262899023
ISIC_0013962,0.8781596324716276
ISIC_0013965,0.9205215812451122
ISIC_0013967,0.867608687538269
ISIC_0013969,0.5245894167230956
ISIC_0013970,0.7879507752358077
ISIC_0013971,0.838821869560419
ISIC_0013972,0.6061291096032507
ISIC_0013975,0.6862023520202416
ISIC_0013980,0.7451138451749753
ISIC_0013981,0.811278420390404
ISIC_0013982,0.8162397342172705
ISIC_0013983,0.7345065375420485
ISIC_0013984,0.8654012655232936
ISIC_0013986,0.6764049254169611
ISIC_0013995,0.7498645112736155
ISIC_0013996,0.7143002109695749
ISIC_0013997,0.7692047972753024
ISIC_0014001,0.8194302969542042
ISIC_0014004,0.6580513117409093
ISIC_0014013,0.830956922266059
ISIC_0014026,0.7715589581317575
ISIC_0014028,0.6162300128256692
ISIC_0014029,0.5741072087799601
ISIC_0014031,0.5845215898634601
ISIC_0014032,0.8212423370827744
ISIC_0014044,0.935183253528076
ISIC_0014045,0.8433952396853333
ISIC_0014046,0.783414476062336
ISIC_0014049,0.5404627835819432
ISIC_0014061,0.6677897128465515
ISIC_0014062,0.6708965204222604
ISIC_0014066,0.8096417562460647
ISIC_0014069,0.8749177759922675
ISIC_0014072,0.8216740018575563
ISIC_0014073,0.5133571606379959
ISIC_0014074,0.8022737012687984
ISIC_0014076,0.8270623371520213
ISIC_0014079,0.7115226998267046
ISIC_0014080,0.7145355574604682
ISIC_0014081,0.56806384390048
ISIC_0014082,0.49208252234656796
ISIC_0014083,0.861736906986244
ISIC_0014088,0.5540933037648437
ISIC_0014089,0.662532641419566
ISIC_0014092,0.7197032448590053
ISIC_0014093,0.8300513462074954
ISIC_0014094,0.7989666093652849
ISIC_0014099,0.7025462155448234
ISIC_0014108,0.71722589926332
ISIC_0014114,0.8012646692613705
ISIC_0014120,0.49403378792718455
ISIC_0014127,0.5994762144867586
ISIC_0014131,0.6388961484194129
ISIC_0014132,0.8824402932165988
ISIC_0014133,0.8644100625264222
ISIC_0014136,0.8285471922840861
ISIC_0014144,0.7527707774816033
ISIC_0014149,0.679219056765674
ISIC_0014150,0.8819450086932661
ISIC_0014151,0.7187119855401685
ISIC_0014156,0.7351451515357212
ISIC_0014157,0.6370244938428108
ISIC_0014158,0.8866687180202684
