image_id,symmetry
ISIC_0013492,0.8196039207253929
ISIC_0013493,0.6948166370312027
ISIC_0013494,0.8896773716540344
ISIC_0013495,0.8239790465287793
ISIC_0013497,0.8130934634349576
ISIC_0013498,0.7913656937943072
ISIC_0013499,0.851966942992082
ISIC_0013500,0.8377578023616064
ISIC_0013516,0.8917352440201001
ISIC_0013517,0.8545351160899393
ISIC_0013523,0.8652596639914341
ISIC_0013525,0.7178915099298491
ISIC_0013526,0.8726589497475039
ISIC_0013530,0.9258497627135588
ISIC_0013552,0.869821885509906
ISIC_0013553,0.8284131672451647
ISIC_0013554,0.8548062837049605
ISIC_0013558,0.8840178106018397
ISIC_0013559,0.870912746549491
ISIC_0013567,0.9333447630094374
ISIC_0013568,0.8164423654229618
ISIC_0013572,0.7897461230599333
ISIC_0013573,0.7642358948569155
ISIC_0013578,0.528610115839429
ISIC_0013579,0.6899611411070826
ISIC_0013580,0.8632781987444131
ISIC_0013581,0.7962091378802338
ISIC_0013585,0.7241902928814429
ISIC_0013592,0.8942591847941646
ISIC_0013594,0.8598939037463246
ISIC_0013595,0.8430965374629248
ISIC_0013596,0.8516948168004712
ISIC_0013597,0.8056569864275365
ISIC_0013599,0.9056625059510955
ISIC_0013601,0.8283564948914655
ISIC_0013603,0.931242222668411
ISIC_0013606,0.8109433999745399
ISIC_0013610,0.86384305230227
ISIC_0013618,0.7486740625082267
ISIC_0013621,0.8480888193166369
ISIC_0013625,0.836091662065918
ISIC_0013626,0.74597735488141
ISIC_0013634,0.9262829249849842
ISIC_0013635,0.8410077136329395
ISIC_0013639,0.8160141796047959
ISIC_0013643,0.884992790898582
ISIC_0013652,0.7285954557834029
ISIC_0013656,0.9350286319550787
ISIC_0013664,0.5569063826243204
ISIC_0013667,0.7703343790230608
ISIC_0013670,0.8542994083763474
ISIC_0013671,0.9175788378973089
ISIC_0013672,0.7532702595027689
ISIC_0013674,0.7992237300469578
ISIC_0013675,0.890454655329803
ISIC_0013676,0.9171850072222715
ISIC_0013680,0.9336359392150153
ISIC_0013682,0.8434724078385545
ISIC_0013684,0.824906865269619
ISIC_0013687,0.9225481052884748
ISIC_0013688,0.8943136200221287
ISIC_0013689,0.8888791980865496
ISIC_0013690,0.8402309955900111
ISIC_0013691,0.9054873972100184
ISIC_0013695,0.7740667696779229
ISIC_0013706,0.8150166280610838
ISIC_0013709,0.8995558943501282
ISIC_0013712,0.9247881777985407
ISIC_0013713,0.8801471551493474
ISIC_0013719,0.8801135440989343
ISIC_0013721,0.9324142342326488
ISIC_0013725,0.9107872254524094
ISIC_0013731,0.7869518155378545
ISIC_0013737,0.8979475384898283
ISIC_0013740,0.877303397782218
ISIC_0013742,0.9223328839215899
ISIC_0013747,0.9363860168972036
ISIC_0013748,0.858606595762939
ISIC_0013749,0.8167925577212255
ISIC_0013758,0.8700631172904296
ISIC_0013762,0.5196427003794373
ISIC_0013765,0.8299001921447415
ISIC_0013772,0.8671438612970412
ISIC_0013775,0.9294323471300754
ISIC_0013777,0.8305725036774443
ISIC_0013778,0.821100379183691
